Date,Description,Debit,Credit,Balance
2022-10-01,RTGS/SK/UTIBR52022100100353362/095/EEE UDD/ICICI,4187527.0,,2406280.24
2022-10-01,SAK NEFT/RTGS Charges on Rs.4187527 at SOL:095,59.0,,2406221.24
2022-10-01,RTGS/ESFBR52022100152431520/MERIDIAN CITY PROJECT,,200000.0,2606221.24
2022-10-07,RTGS/KKBKR52022100700804322/DIOS IMPEX PRIVATE LI,,1500000.0,4106221.24
2022-10-07,BRN-CLG-CHQ PAID TO AYUSH JAIN     /HDFC BANK LTD.,500000.0,,3606221.24
2022-10-10,BRN-CLG-CHQ PAID TO VINOD JAIN     /PUNJAB NATIONA,500000.0,,3106221.24
2022-10-12,INB/701512563/ESIC PAYMENTS/esic _Sep 2022,14338.0,,3091883.24
2022-10-12,INB/701515619//8439226534296026560,132661.0,,2959222.24
2022-10-12,TRF/ASHIANA LE RESIDENCY APARTMENT OWNERS ASSOCIA,,968909.0,3928131.24
2022-10-13,RTGS/SK/UTIBR52022101300359035/095/LANDCRA/CANAR A,1500000.0,,2428131.24
2022-10-13,SAK NEFT/RTGS Charges on Rs.1500000 at SOL:095,59.0,,2428072.24
2022-10-19,RTGS/HDFCR52022101954016940/LANDCRAFT DEVELOPERS,,1500000.0,3928072.24
2022-10-19,RTGS/SK/UTIBR52022101900367549/095/EEE UDD/ICICI,3000000.0,,928072.24
2022-10-19,SAK NEFT/RTGS Charges on Rs.3000000 at SOL:095,59.0,,928013.24
2022-10-20,INB/714062356/GST TAX PAYMENT/GST PAYMENT,129443.0,,798570.24
2022-10-20,TRF/095/MERIDIAN CITY PROJEC/meridian city projec,500000.0,,298570.24
2022-10-23,GST @18% on Charge,18.0,,298552.24
2022-10-23,Consolidated Charges for A/c,100.0,,298452.24
2022-10-31,TRF/MERIDIAN CITY PROJECT PRIVATE LIMITED/TRFR,,1300000.0,1598452.24
2022-10-31,RTGS/HDFCR52022103156548623/LANDCRAFT DEVELOPERS,,1800000.0,3398452.24
2022-10-31,RTGS/SK/UTIBR52022103100365284/095/EEE UDD/ICICI,2500000.0,,898452.24
2022-10-31,SAK NEFT/RTGS Charges on Rs.2500000 at SOL:095,59.0,,898393.24
2022-11-01,RTGS/IDFBR52022110100433437/HHJBJH//ATTN/,,1200000.0,2098393.24
2022-11-01,INB/714145615/GST TAX PAYMENT/GST PAYMENT,1037479.0,,1060914.24
2022-11-03,RTGS/ESFBR52022110352546904/MERIDIAN CITY PROJECT,,600000.0,1660914.24
2022-11-03,TRF/MERIDIAN CITY PROJECT PRIVATE LIMITED/TRFR,,600000.0,2260914.24
2022-11-04,RTGS/IDFBR52022110400463804/DFKG//ATTN/,,600000.0,2860914.24
2022-11-04,BRN-CLG-CHQ PAID TO VINOD JAIN     /PUNJAB NATIONA,1000000.0,,1860914.24
2022-11-05,RTGS/IDFBR52022110500473269/MERIDIAN CITY PROJECT,,500000.0,2360914.24
2022-11-07,RTGS/HDFCR52022110758214897/LANDCRAFT DEVELOPERS,,1400000.0,3760914.24
2022-11-07,RTGS/SK/UTIBR52022110700366404/095/EEE UDD/ICICI,3200000.0,,560914.24
2022-11-07,SAK NEFT/RTGS Charges on Rs.3200000 at SOL:095,59.0,,560855.24
2022-11-09,RTGS/ESFBR52022110952567637/MERIDIAN CITY PROJECT,,500000.0,1060855.24
2022-11-09,TRF/MERIDIAN CITY PROJECT PRIVATE LIMITED/TRFR,,500000.0,1560855.24
2022-11-10,INB/705482028/ESIC PAYMENTS/ESIC OCT 22,13814.0,,1547041.24
2022-11-11,INB/714287590/GST TAX PAYMENT/GST PAYMENT,57446.0,,1489595.24
2022-11-14,INB/706068049//8034625244081024520,126132.0,,1363463.24
2022-11-16,RTGS/HDFCR52022111660667180/LANDCRAFT DEVELOPERS,,900000.0,2263463.24
2022-11-18,TRF/ASHIANA LE RESIDENCY APARTMENT OWNERS ASSOCIA,,594169.0,2857632.24
2022-11-23,GST @18% on Charge,18.0,,2857614.24
2022-11-23,Consolidated Charges for A/c,100.0,,2857514.24
2022-11-25,TRF/095/MERIDIAN CITY PROJEC/meridian city projec,1800000.0,,1057514.24
2022-11-25,BRN-CLG-CHQ PAID TO VINOD JAIN     /PUNJAB NATIONA,1000000.0,,57514.24
2022-11-28,RTGS/HDFCR52022112863290741/LANDCRAFT DEVELOPERS,,1150000.0,1207514.24
2022-11-28,INB/714398012/GST TAX PAYMENT/GST PAYMENT,1123257.0,,84257.24
